sentence,label
"['In', 'het', 'Jaar', 'zeventienhonderd', 'drie', 'en', 'twintig', ',', 'was', 'het', 'primo', 'April', 'alzoo', 'lustig', 'en', 'schoon', 'om', 'te', 'zien', 'in', 'de', 'Hoven', 'en', 'Landsdouwen', ',', 'als', 'men', 'op', 'andre', 'jaaren', 'half', 'Mey', 'gewoon', 'is', 'te', 'zien', ';', 'zoo', 'van', 'Kruiden', ',', 'Bloemen', ',', 'Bloeisels', 'en', 'Vrugten', ',', 'gelyk', 'ook', 'het', 'Gras', 'op', 'het', 'veld', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 3, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
"['Hij', 'is', 'voornemens', 'eerlang', 'te', 'beginnen', ',', 'om', 'een', 'geheel', 'paard', 'in', 'was', 'te', 'vervaardigen', ',', 'hetwelk', 'in', 'alle', 'deelen', 'zal', 'kunnen', 'worden', 'opengelegd', 'en', 'uitgenomen', ',', 'en', 'van', 'grooten', 'dienst', 'zal', 'zijn', 'tot', 'aanwijzing', 'van', 'vele', 'zeer', 'opmerkingwaardige', 'deelen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'juffer', 'was', 'geduldig', ',', 'Zij', 'gaf', 'haar', 'les', 'en', 'moed', ',', 'En', 'toch', ',', 'toch', ',', 'werd', 'dit', 'meisje', 'Niet', 'leerzaam', 'en', 'niet', 'goed', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Even', 'onkundig', 'van', 'de', 'waare', 'belangen', 'der', 'andere', 'Landen', 'als', 'van', 'hun', 'eigen', ',', 'voorzagen', 'zy', 'zelden', 'gevaar', ',', 'of', 'droegen', 'er', 'zorg', 'tegen', ':', 'en', 'werden', ',', 'niet', 'zelden', ',', 'te', 'midden', 'van', 'de', 'grootste', 'gerustheid', ',', 'verrast', 'door', 'woeste', 'invallen', 'en', 'landverdervende', 'strooperyen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Hy', 'vermeldt', 'ons', ',', 'de', 'gunslige', 'ligging', 'van', 'America', 'tot', 'den', 'Koophandel', ';', 'de', 'Lugtsgesteltenisse', ',', 'de', 'daar', 'heerschende', 'Koude', ',', 'met', 'de', 'oorzaaken', 'van', 'dat', 'verschynzel', ':', 'hoe', 'onbehouwd', ',', 'hoe', 'ongezond', 'het', 'was', ';', 'welke', 'Dieren', 'er', 'voorkomen', ',', 'den', 'aart', 'des', 'Gronds', ',', 'en', 'de', 'Gewassen', ',', 'daar', 'natuurlyk', 'groeiende', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
"['Schot', 'en', 'ook', 'Starrenberg', ':', 'Die', 'schooten', 'even', 'erg', ':', 'Ook', 'wakker', 'op', 'de', 'Fransen', ':', 'Hugo', 'Schaap', 'en', 'Schrijver', 'ook', ';', 'zagme', 'mee', 'aen', 'alle', 'kanten', ';', 'Wakker', 'in', 'Vlam', 'Rook', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wat', 'dwingelant', 'heeft', 'oyt', 'zoo', 'goddeloos', 'geplaegt', 'Zijn', 'onderdaen', ',', 'als', 'ick', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Een', 'kalf', 'van', 'eenen', 'man', '.']","[0, 1, 0, 0, 0, 0]"
"['De', 'schrijver', 'van', 'dees', 'gedicht', 'ging', 'ook', 'bij', 'Aischylos', 'te', 'rade', ',', 'hij', 'aanzag', 'Prometheus', 'als', 'de', 'Genius', 'der', 'menschheid', ',', 'en', 'daar', 'de', 'geest', 'uit', 'liefde', 'de', 'menschheid', 'redde', ',', 'liet', 'hij', 'de', 'menschheid', 'uit', 'wederliefde', 'de', 'boeien', 'des', 'geestes', 'breken', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Als', 'de', 'ganzen', 'in', 't', 'weiden', 'onder', 'den', 'anderen', 'vechtachtig', 'zyn', ',', 'en', 'veel', 'kakelen', ',', 'dat', 'beduid', 'al', 'onweder', '.']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Alle', 'dagen', 'byten', 'de', 'koeijen', 'of', 'de', 'schapen', 'myne', 'bloemkens', 'af', ',', 'of', 'ze', 'trappen', 'my', 'te', 'pletteren', ',', 'dat', 'ik', 'in', 'geene', 'dry', 'maenden', 'op', 'myn', 'zelven', 'kom', '.']","[0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wy', 'laaten', 'de', 'bescherming', 'daar', 'van', 'over', 'aan', 'God', 'zelf', ',', 'wyl', 't', 'hem', 'alleen', 'toebehoord', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'heeft', 'scherpe', 'tanden', ',', 'en', 'is', 'dieshalven', 'bytigh', ':', 'in', 'voegen', 'dat', 'het', ',', 'van', 'de', 'Honden', ',', 'of', 'van', 'andere', 'beesten', 'aengetast', ',', 'sich', 'self', 'op', 'de', 'rugh', 'werpt', ',', 'en', 'sich', 'met', 'de', 'voeten', 'en', 'tanden', 'verweert', ';', 'voornamelijck', 'tegen', 'de', 'Vossen', ',', 'van', 'de', 'welcken', 'het', 'met', 'gheen', 'andere', 'wapenen', ',', 'dan', 'met', 'des', 'selfs', 'vuyle', 'stanck', 'van', 'de', 'mes', 'uyt', 'sijn', 'eyghe', 'wooningh', 'verdreven', 'wordt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ik', 'had', 'gehoopt', ',', 'dat', 'gij', 'vertrouwen', 'in', 'mij', 'stellen', 'zoudt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Sie', 'het', 'eerste', 'klockje', 'Eyscht', 'een', 'kusje', ';', 'dat', 'is', 'soet', ',', 'Schaepje', 't', 'is', 'een', 'lockje', 'Als', 'men', 'dit', 'soo', 'geestigh', 'doedt', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Nogmaals', 'bragt', 'vrouw', 'geertje', 'aan', 'schorel', 's', 'dochter', 'het', 'onbetamelijke', 'van', 'haar', 'verlangen', 'onder', 'het', 'oog', ',', 'en', 'wist', 'eindelijk', 'het', 'meisje', 'dermate', 'van', 'de', 'waarheid', 'harer', 'bewering', 'te', 'overtuigen', ',', 'dat', 'thilde', ',', 'ofschoon', 'een', 'tranenvloed', 'haar', 'het', 'spreken', 'belette', ',', 'er', 'al', 'snikkende', 'in', 'toestemde', ',', 'om', 'naar', 'de', 'vaderlijke', 'woning', 'terug', 'te', 'keeren', ';', 'even', 'stil', 'als', 'zij', 'ontvlugtte', 'weder', 'binnen', 'te', 'gaan', ',', 'en', 'zich', 'te', 'bed', 'te', 'begeven', ',', 'na', 'vooraf', 'den', 'goeden', 'God', 'te', 'hebben', 'gesmeekt', 'om', 'het', 'ongeluk', ',', 'dat', 'haar', 'als', 'boven', 'het', 'hoofd', 'hing', ',', 'genadig', 'af', 'te', 'wenden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Henri', 'is', 'op', 'de', 'rekenklas', 'gekomen', ',', 'mama', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['in', 'de', 'eerste', 'morgenuren', ',', 'Eer', 'de', 'Zon', 'was', 'opgegaan', ',', 'Vlocht', 'ze', 'dien', 'van', 'wingerdblaân', 'Slingrend', 'langs', 'de', 'witte', 'muren', ';', 'En', 'hij', 'noodt', 'de', 'Gasten', 'thans', 'In', 'den', 'frisschen', 'groenen', 'krans', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Onder', 'de', 'gene', 'die', 'door', 'paringhe', 'of', 'door', 'vereeninge', 'van', 'het', 'manneken', 'met', 'het', 'wijfken', 'voortelen', ',', 'zijn', 'de', 'wijfkens', 'gemeenelick', 'grooter', 'dan', 'de', 'mannekens', ',', 't', 'welck', 'oock', 'insgelijx', 'onder', 'de', 'visschen', 'wort', 'aengemerckt', ';', 'want', 'de', 'meerder', 'grootheyt', 'des', 'lichaems', 'tot', 'de', 'overvloedigher', 'voort', 'teelinge', 'bequaem', 'is', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'oudgast', 'begreep', 'alles', ',', 'maar', 'liet', 'met', 'meesterlijken', 'takt', 'niets', 'bemerken', ',', 'omdat', 'hij', 'zijn', 'patiënt', 'verder', 'polsen', 'moest', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wanneer', 'wy', 'onze', 'hartstogten', 'voelen', 'woelen', 'in', 'onze', 'boezems', ',', 'of', 'de', 'driften', 'in', 'onze', 'aderen', 'zieden', ',', 'jaa', 'wanneer', 'de', 'zorgen', 'aan', 'den', 'bloesem', 'van', 'ons', 'leeven', 'knaagen', ',', 'en', 'wy', 'naderen', 'het', 'slaapend', 'kind', ',', 'ô', 'dan', 'houden', 'onze', 'hartstogten', 'eensklaps', 'stil', ',', 'onze', 'driften', 'bekoelen', ',', 'en', 'de', 'worm', 'der', 'zorg', 'houdt', 'op', 'met', 'knaagen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Gij', 'weet', 'waarde', 'Lezer', '!']","[0, 0, 0, 0, 0]"
"['Daar', 'zyn', 'er', 'van', 'verscheidene', 'soorten', ',', 'als', 'de', 'Krab', 'met', 'breede', 'Pooten', ',', 'verschillende', 'van', 'de', 'andere', 'met', 'de', 'Achterpooten', 'die', 'van', 'onderen', 'breed', 'zyn', ';', 'de', 'geele', 'Krab', ',', 'met', 'de', 'Pooten', 'lang', 'en', 'ruig', ';', 'de', 'gemarmerde', 'Krab', ',', 'wiens', 'Kop', 'glad', 'en', 'met', 'verscheidene', 'Kleuren', 'versierd', 'is', ';', 'de', 'witte', 'Krab', ',', 'en', 'de', 'Krab', 'Soldaat', 'genaamd', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 1, 2, 0, 0]"
"['LEst', 'verscheen', 'my', 't', 'Hoff', 'der', 'Goden', 'Doen', 'ick', 'rusten', 'in', 'het', 'gras', ',', 'Soo', 'die', 'Nymphkens', ',', 'als', 'hun', 'Boden', ',', 'Daer', 'de', 'klaerheyt', 'Phabi', 'was', ':', 'My', 'docht', 'dat', 'ick', 'Venus', 'sach', 'Die', 'in', 'Jupins', 'ermkens', 'lach', 'Die', 'met', 'lusten', ',', ',', 'haer', 'kusten', ',', ',', 'En', 'blusten', ',', ',', 'hunnen', 'brant', ':', 'Maer', 'Momus', 'naerder', 'handt', 'Als', 'hy', 'hun', 'daer', 'soo', 'vant', ',', 'Heeft', 'aen', 'Juno', 'sonder', 'stant', 'Door', 'jaloesy', 'te', 'kennen', 'gaen', 'geven', 'Hoe', 'dat', 'hy', 'vond', 'hun', 'beyde', 'daer', 'leven', 'En', 'door', 'sijn', 'clappen', ',', ',', 'gongen', 'betrappen', ',', ',', 'En', 'treden', 'daer', 'toe', ',', 'met', 'vierige', 'stappen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Een', 'andere', 'reden', ',', 'en', 'daar', 'ik', 't', 'meest', 'van', 'houw', ',', 'rolt', 'op', 'deze', 'schijven', ':', 'ik', 'mein', 'dat', 'het', 'bykomt', ',', 'om', 'dat', 'de', 'vogelen', ',', 'veel', 'meer', 'uit', 's', 'moeders', ',', 'dan', 's', 'vaders', 'stoffe', ',', 'bestaan', ';', 'en', ',', 'aangezien', 'de', 'wijfkens', 'zoo', 'vuurigh', 'niet', 'en', 'zijn', 'als', 'de', 'mannekens', ',', 'krijgen', 'zy', 'daar', 'van', 'daan', 'geesten', ',', 'die', ',', 'min', 'scherp', 'en', 'vinnich', 'zijnde', ',', 'de', 'lichamen', 'zoo', 'veel', 'niet', 'afeten', ',', 'waar', 'deur', 'zy', ',', 'by', 'gevolgh', ',', 'langer', 'leven', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'gezegde', 'schipper', 'had', 'by', 'gelegenheid', ',', 'dat', 'hy', 'alhier', 'dachte', 'door', 'te', 'sluipen', ',', 'doch', 'niet', 'konde', ',', 'zich', 'veel', 'moeite', 'gegeven', ',', 'de', 'op', 'de', 'kaart', 'aangewezen', 'rest', 'van', 'het', 'verzonken', 'eiland', 'van', 'Bus', 'te', 'vinden', ';', 'hebbende', 'meer', 'dan', 'twe', 'maanden', 'aldaar', 'doorgebragt', ',', 'en', 'naar', 'alle', 'zyden', 'in', 'de', '50', 'mylen', 'gekruist', ';', 'doch', 'geen', 'spoor', 'van', 'land', ',', 'maar', 'alomme', 'een', 'grote', 'diepte', 'gevonden', ',', 'en', 'alleen', 'op', 'ene', 'kleine', 'lengte', ',', 'onaangezien', 'de', 'diepte', 'van', '100', 'vademen', ',', 'een', 'onbegrypelyke', 'branding', ',', 'waar', 'door', 'het', 'water', 'aldaar', 'hoger', 'stond', ',', 'dan', 'rondom', 'in', 'de', 'zee', ',', 'en', 'een', 'groenachtig', 'water', ',', 'beneffens', 'een', 'menigte', 'dryvend', 'groen', 'lis', 'bespeurt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0]"
"['Ik', 'overdagt', 'de', 'nuttigheid', 'der', 'winterkoude', ',', 'die', 'het', 'ongedierte', 'doodt', ',', 'de', 'onreine', 'schadelijke', 'dampen', 'verjaagt', 'en', 'ons', 'ruimer', 'ademen', 'doet', ';', 'terwijl', 'zij', 'de', 'aarde', 'een', 'vrugtbaarmaakende', 'rust', 'bezorgt', ',', 'die', 'haar', 'kragten', 'geeft', 'tot', 'nieuwe', 'voortbrenging', ',', 'en', 'hier', 'in', 'vond', 'ik', 'een', 'toereikenden', 'troost', 'tegen', 'alle', 'hare', 'ongemakken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wat', 'snoeft', 'ge', ',', 'ô', 'trotsche', 'Antigenes', '!']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'tegendeel', ',', 'met', 'de', 'bekwaamheden', ',', 'bij', 'den', 'Steller', 'opgemerkt', ',', 'zou', 'deze', 'behandeling', 'een', 'nog', 'veel', 'ruimer', 'voedsel', 'aan', 'regtgeäarde', 'vaderlandsche', 'aandoeningen', ',', 'inzonderheid', 'bij', 'hen', 'hebben', 'opgeleverd', ',', 'die', 'niet', 'tegenwoordig', 'waren', ',', 'en', 'die', 'toch', 'wel', 'niet', 'min', 'dan', 'de', 'anderen', 'door', 'den', 'Schrijver', 'bedoeld', 'en', 'voor', 'oogen', 'gehouden', 'zullen', 'zijn', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Plotseling', 'viel', 'Zaninovich', 'met', 'de', 'honden', 'sleê', 'in', 'eene', 'diepte', '!']","[0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0]"
"['De', 'twee', 'nissen', 'naar', 'het', 'midden', 'toe', 'bevatten', 'heraldieke', 'leeuwen', ',', 'die', 'tusschen', 'hunne', 'klauwen', 'standaards', 'met', 'het', 'wapen', 'van', 'de', 'stad', 'bevestigd', 'houden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'legende', 'van', 'den', 'berkeboom', ',', 'door', 'F', '.', 'de', 'Cort', ',', '41', '.']","[0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Een', 'Predicatie', '.']","[0, 0, 0]"
"['INdien', 'de', 'H', '.', 'Engelen', ',', 'heylig', ',', 'heylig', ',', 'heylig', ',', 'is', 'de', 'Heere', 'der', 'heyrschaeren', ',', 'de', 'aerde', 'is', 'zynder', 'heerlijckheyt', 'vol', ':', 'Hoe', 'en', 'zoude', 'wy', 'menschen', 'dan', ',', 'sijnde', 'na', 'Gods', 'beelt', 'gemaakt', ',', 'en', 'wesende', 'een', 'plantinge', 'den', 'Heere', ',', 'op', 'dat', 'de', 'Heere', 'verheerlyckt', 'worde', ',', 'niet', 'zeer', 'gaeren', 'dagelijckx', ',', 'na', 'maete', 'van', 'vermogen', ',', 'van', 'gelijcken', 'doen', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'hooge', 'lierdicht', 'heeft', 'dan', 'meest', 'mijn', 'hart', 'behaagd', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['En', 'zijt', 'mijn', 'Medecijn', '.']","[0, 0, 0, 0, 0]"
"['Van', 'de', 'vaste', 'spijzen', ',', 'visch', 'en', 'vleesch', ',', 'kan', 'hij', 'maar', 'weinig', 'naar', 'binnen', 'krijgen', ';', 'alles', 'is', 'toebereid', 'met', 'kokos', 'olie', '.']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
"['L', '.', 'D', '.', 'S', '.', 'P', '.', 'Dat', 'past', 'een', 'zulcke', 'telgh', ',', 'geteelt', 'van', 'zulck', 'een', 'boom', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
"['En', 'waarom', 'wilt', 'gij', 'nu', 'het', 'getal', 'der', 'huisdieren', 'slegts', 'tot', 'op', 'deze', 'twee', 'geslachten', 'bepaalen', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'onweer', 'was', 'voorbij', ';', 'maar', 'op', 'de', 'druipende', 'toppen', 'der', 'boomen', 'schenen', 'dichte', ',', 'zware', ',', 'donkere', 'wolken', 'massa', 's', 'te', 'drukken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zoo', 'ik', 'een', 'rozenperk', 'begiet', ',', 'is', 'het', 'morgen', 'verdord', ';', 'terwijl', 'ik', 'overtuigd', 'ben', ',', 'dat', ',', 'zoo', 'gij', 'des', 'avonds', 'over', 'de', 'haag', 'van', 'een', 'braakliggend', 'land', 'staardet', ',', 'er', 'des', 'morgens', 'een', 'zee', 'van', 'koorn', 'op', 'golven', 'zoude', '.']","[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
"['Hij', 'verhaalde', 'haar', ',', 'hoe', 'daar', ',', 'lang', 'geleden', ',', 'de', 'Gravin', 'jacoba', 'van', 'beijeren', 'zich', 'dikwerf', 'met', 'de', 'Schutters', ',', 'in', 'het', 'schieten', 'naar', 'den', 'Papegaai', ',', 'vermaakte', ',', 'en', 'hoe', 'het', 'haar', 'zelfs', 'eenmaal', 'gelukte', 'dien', 'te', 'schieten', ',', 'toen', 'haar', 'de', 'eer', 'Koningin', 'der', 'Schutters', 'met', 'veel', 'staatsie', 'werd', 'opgedragen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'schrift', ',', 'op', 'parkement', 'in', 'quarto', ',', 'met', 'twee', 'kolommen', ',', 'is', 'omtrent', 'van', 'dien', 'tyd', ',', 'doch', 'op', 'sommige', 'bladzyden', 'de', 'inkt', 'zoo', 'verbleekt', ',', 'dat', 'men', 'de', 'grootste', 'moeite', 'heeft', 'om', 'er', 'iets', 'van', 'te', 'lezen', 'Behalven', 'het', 'wapenlied', ',', 'waervan', 'wy', 'ons', 'voorstellen', 'hier', 'te', 'handelen', ',', 'behelst', 'dit', 'codex', ',', '1o', 'Veertien', 'versjens', 'onder', 'even', 'zoo', 'veel', 'afbeeldingen', 'van', 'Nederlandsche', 'wapenschilden', ';', '2o', 'Een', 'genalogisch', 'kronykjen', 'der', 'hertogen', 'van', 'Braband', ',', 'getrokken', 'uit', 'de', 'Brabandsche', 'gesten', 'van', 'De', 'Klerk', ';', '3o', 'Een', 'dergelyk', 'kronykjen', 'van', 'Holland', ',', 'Melis', 'Stoke', 'nageschreven', ';', '4o', 'Dertien', 'Claghen', 'of', 'lofdichten', ',', 'op', 'een', 'gelyk', 'getal', 'ridders', ',', 'wier', 'avanturen', 'en', 'heldendaden', 'er', 'by', 'beschreven', 'worden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
